COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/29 19:03,674848,15.22065107,0.0007934,97.4557,226.1735,259.7888,100.2453,0,999,3095,0.00055617,0.00012674,0,4330839,0 NINJASAT,1 58341U 23174CP  24150.79426707  .00012674  00000-0  55617-3 0  9999,2 58341  97.4557 226.1735 0007934 259.7888 100.2453 15.22065107 30957,2023-174CP,58341,6877.75,94.608,505.071,494.158,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/29 20:38,797472,15.22066939,0.0007954,97.4558,226.2387,259.5137,100.5203,0,999,3096,0.00056467,0.0001287,0,4331016,0 NINJASAT,1 58341U 23174CP  24150.86000923  .00012870  00000-0  56467-3 0  9997,2 58341  97.4558 226.2387 0007954 259.5137 100.5203 15.22066939 30960,2023-174CP,58341,6877.744,94.608,505.08,494.138,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/30 4:31,327648,15.22075271,0.0007989,97.4557,226.5647,258.0917,101.9424,0,999,3101,0.00054598,0.00012444,0,4331058,0 NINJASAT,1 58341U 23174CP  24151.18871907  .00012444  00000-0  54598-3 0  9991,2 58341  97.4557 226.5647 0007989 258.0917 101.9424 15.22075271 31015,2023-174CP,58341,6877.719,94.608,505.079,494.089,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/30 10:50,634976,15.22082992,0.000801,97.4558,226.8255,257.1718,102.8623,0,999,3105,0.00060023,0.00013693,0,4331316,0 NINJASAT,1 58341U 23174CP  24151.45168559  .00013693  00000-0  60023-3 0  9990,2 58341  97.4558 226.8255 0008010 257.1718 102.8623 15.22082992 31052,2023-174CP,58341,6877.696,94.607,505.07,494.052,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/30 12:25,708352,15.22085102,0.0008025,97.4558,226.8906,256.9517,103.0824,0,999,3106,0.00062514,0.00014266,0,4331646,0 NINJASAT,1 58341U 23174CP  24151.51742718  .00014266  00000-0  62514-3 0  9996,2 58341  97.4558 226.8906 0008025 256.9517 103.0824 15.22085102 31068,2023-174CP,58341,6877.689,94.607,505.074,494.035,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/30 20:18,913664,15.22101769,0.0008069,97.4558,227.2166,255.7298,104.3042,0,999,3111,0.0009275,0.00021231,0,4331767,0 NINJASAT,1 58341U 23174CP  24151.84613326  .00021231  00000-0  92750-3 0  9999,2 58341  97.4558 227.2166 0008069 255.7298 104.3042 15.22101769 31112,2023-174CP,58341,6877.639,94.606,505.054,493.955,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/30 21:53,929152,15.22104014,0.0008067,97.4558,227.2818,255.4795,104.5547,0,999,3112,0.00094477,0.0002163,0,4331912,0 NINJASAT,1 58341U 23174CP  24151.91187418  .00021630  00000-0  94477-3 0  9996,2 58341  97.4558 227.2818 0008067 255.4795 104.5547 15.22104014 31122,2023-174CP,58341,6877.632,94.606,505.045,493.949,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/31 4:11,942720,15.22107072,0.0008077,97.4558,227.5426,254.38,105.6545,0,999,3116,0.00076737,0.00017547,0,4331942,0 NINJASAT,1 58341U 23174CP  24152.17483730  .00017547  00000-0  76737-3 0  9992,2 58341  97.4558 227.5426 0008077 254.3800 105.6545 15.22107072 31167,2023-174CP,58341,6877.623,94.606,505.043,493.933,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/31 12:05,733312,15.22123079,0.0008104,97.4559,227.8685,253.2375,106.7972,0,999,3121,0.0010091,0.00023126,0,4332372,0 NINJASAT,1 58341U 23174CP  24152.50353858  .00023126  00000-0  10091-2 0  9996,2 58341  97.4559 227.8685 0008104 253.2375 106.7972 15.22123079 31211,2023-174CP,58341,6877.575,94.605,505.013,493.866,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/31 13:39,653760,15.22126286,0.0008107,97.4559,227.9337,253.036,106.9987,0,999,3122,0.0010351,0.00023727,0,4332540,0 NINJASAT,1 58341U 23174CP  24152.56927840  .00023727  00000-0  10351-2 0  9996,2 58341  97.4559 227.9337 0008107 253.0360 106.9987 15.22126286 31223,2023-174CP,58341,6877.565,94.605,505.006,493.855,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/31 19:58,351968,15.22126963,0.0008131,97.456,228.1944,251.9051,108.13,0,999,3126,0.00074832,0.00017119,0,4332606,0 NINJASAT,1 58341U 23174CP  24152.83223787  .00017119  00000-0  74832-3 0  9998,2 58341  97.4560 228.1944 0008131 251.9051 108.1300 15.22126963 31262,2023-174CP,58341,6877.563,94.604,505.02,493.836,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/5/31 21:33,257728,15.22128881,0.0008139,97.456,228.2596,251.5923,108.4428,0,999,3127,0.00074949,0.00017147,0,4333223,0 NINJASAT,1 58341U 23174CP  24152.89797752  .00017147  00000-0  74949-3 0  9992,2 58341  97.4560 228.2596 0008139 251.5923 108.4428 15.22128881 31274,2023-174CP,58341,6877.557,94.604,505.02,493.825,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/1 3:51,777952,15.22138253,0.0008151,97.4561,228.5204,250.4754,109.5602,0,999,3131,0.00076877,0.00017596,0,4332983,0 NINJASAT,1 58341U 23174CP  24153.16093493  .00017596  00000-0  76877-3 0  9994,2 58341  97.4561 228.5204 0008151 250.4754 109.5602 15.22138253 31313,2023-174CP,58341,6877.529,94.604,505,493.788,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/1 11:45,973248,15.22147436,0.0008161,97.4563,228.8462,249.1807,110.8555,0,999,3136,0.00070552,0.00016144,0,4333291,0 NINJASAT,1 58341U 23174CP  24153.48962932  .00016144  00000-0  70552-3 0  9994,2 58341  97.4563 228.8462 0008161 249.1807 110.8555 15.22147436 31369,2023-174CP,58341,6877.502,94.603,504.979,493.754,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/1 13:19,793472,15.22149727,0.0008163,97.4563,228.9114,248.9131,111.1232,0,999,3137,0.00070686,0.00016176,0,4333553,0 NINJASAT,1 58341U 23174CP  24153.55536798  .00016176  00000-0  70686-3 0  9992,2 58341  97.4563 228.9114 0008163 248.9131 111.1232 15.22149727 31375,2023-174CP,58341,6877.495,94.603,504.974,493.746,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/1 19:38,972416,15.22159982,0.0008174,97.4564,229.1722,247.8346,112.2023,0,999,3141,0.00075333,0.00017252,0,4333685,0 NINJASAT,1 58341U 23174CP  24153.81832144  .00017252  00000-0  75333-3 0  9995,2 58341  97.4564 229.1722 0008174 247.8346 112.2023 15.22159982 31411,2023-174CP,58341,6877.464,94.602,504.95,493.707,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/2 3:31,767680,15.22172393,0.0008175,97.4566,229.4981,246.4702,113.5676,0,999,3146,0.00080042,0.00018344,0,4333895,0 NINJASAT,1 58341U 23174CP  24154.14701120  .00018344  00000-0  80042-3 0  9997,2 58341  97.4566 229.4981 0008175 246.4702 113.5676 15.22172393 31469,2023-174CP,58341,6877.426,94.602,504.914,493.669,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/2 11:25,363360,15.22180771,0.0008188,97.4567,229.8241,245.1741,114.8644,0,999,3151,0.00071758,0.00016438,0,4334193,0 NINJASAT,1 58341U 23174CP  24154.47569865  .00016438  00000-0  71758-3 0  9997,2 58341  97.4567 229.8241 0008188 245.1741 114.8644 15.22180771 31510,2023-174CP,58341,6877.401,94.601,504.897,493.635,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/2 12:59,69536,15.22182744,0.0008198,97.4567,229.8893,244.938,115.1006,0,999,3152,0.00071442,0.00016366,0,4334418,0 NINJASAT,1 58341U 23174CP  24154.54143599  .00016366  00000-0  71442-3 0  9997,2 58341  97.4567 229.8893 0008198 244.9380 115.1006 15.22182744 31529,2023-174CP,58341,6877.395,94.601,504.898,493.622,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/2 19:18,768096,15.22192465,0.0008199,97.4568,230.15,243.8978,116.1415,0,999,3156,0.00073926,0.00016944,0,4334455,0 NINJASAT,1 58341U 23174CP  24154.80438389  .00016944  00000-0  73926-3 0  9991,2 58341  97.4568 230.1500 0008199 243.8978 116.1415 15.22192465 31562,2023-174CP,58341,6877.366,94.6,504.87,493.592,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/2 20:52,425024,15.22194399,0.0008211,97.4568,230.2153,243.5808,116.4585,0,999,3157,0.0007367,0.00016886,0,4334623,0 NINJASAT,1 58341U 23174CP  24154.87012066  .00016886  00000-0  73670-3 0  9999,2 58341  97.4568 230.2153 0008211 243.5808 116.4585 15.22194399 31571,2023-174CP,58341,6877.36,94.6,504.872,493.578,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/3 4:46,574880,15.22206674,0.0008225,97.4567,230.5411,242.1754,117.8649,0,999,3162,0.00077767,0.00017837,0,4334745,0 NINJASAT,1 58341U 23174CP  24155.19880295  .00017837  00000-0  77767-3 0  9990,2 58341  97.4567 230.5411 0008225 242.1754 117.8649 15.22206674 31622,2023-174CP,58341,6877.323,94.6,504.845,493.531,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/3 12:39,527744,15.2221735,0.000825,97.4568,230.8672,240.9458,119.0952,0,999,3167,0.00079492,0.00018241,0,4334995,0 NINJASAT,1 58341U 23174CP  24155.52748296  .00018241  00000-0  79492-3 0  9998,2 58341  97.4568 230.8672 0008250 240.9458 119.0952 15.22217350 31679,2023-174CP,58341,6877.291,94.599,504.83,493.482,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/3 14:14,81856,15.22220162,0.0008272,97.4568,230.9324,240.705,119.336,0,999,3168,0.00080782,0.00018541,0,4335298,0 NINJASAT,1 58341U 23174CP  24155.59321854  .00018541  00000-0  80782-3 0  9999,2 58341  97.4568 230.9324 0008272 240.7050 119.3360 15.22220162 31686,2023-174CP,58341,6877.282,94.599,504.836,493.459,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/3 18:58,707040,15.22227263,0.0008289,97.4568,231.128,239.9614,120.08,0,999,3171,0.0008043,0.00018464,0,4335370,0 NINJASAT,1 58341U 23174CP  24155.79042485  .00018464  00000-0  80430-3 0  9995,2 58341  97.4568 231.1280 0008289 239.9614 120.0800 15.22227263 31715,2023-174CP,58341,6877.261,94.598,504.827,493.426,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/3 22:07,756512,15.22231698,0.0008299,97.4567,231.2584,239.3176,120.7243,0,999,3173,0.00080584,0.00018502,0,4335600,0 NINJASAT,1 58341U 23174CP  24155.92189533  .00018502  00000-0  80584-3 0  9999,2 58341  97.4567 231.2584 0008299 239.3176 120.7243 15.22231698 31737,2023-174CP,58341,6877.248,94.598,504.82,493.405,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/4 4:26,689568,15.22245441,0.0008328,97.4567,231.5192,238.4047,121.6376,0,999,3177,0.00092596,0.00021287,0,4335724,0 NINJASAT,1 58341U 23174CP  24156.18483437  .00021287  00000-0  92596-3 0  9998,2 58341  97.4567 231.5192 0008328 238.4047 121.6376 15.22245441 31777,2023-174CP,58341,6877.206,94.597,504.799,493.344,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/4 10:44,478336,15.22255567,0.0008433,97.4567,231.7798,237.389,122.6533,0,999,3181,0.0010178,0.00023419,0,4335987,0 NINJASAT,1 58341U 23174CP  24156.44777174  .00023419  00000-0  10178-2 0  9995,2 58341  97.4567 231.7798 0008433 237.3890 122.6533 15.22255567 31813,2023-174CP,58341,6877.176,94.596,504.84,493.241,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/4 13:54,317856,15.22260278,0.0008453,97.4568,231.9102,236.8306,123.212,0,999,3183,0.00095902,0.00022062,0,4336232,0 NINJASAT,1 58341U 23174CP  24156.57923979  .00022062  00000-0  95902-3 0  9997,2 58341  97.4568 231.9102 0008453 236.8306 123.2120 15.22260278 31839,2023-174CP,58341,6877.162,94.596,504.84,493.213,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/4 18:38,496352,15.22269139,0.0008458,97.4568,232.1059,236.1036,123.9396,0,999,3186,0.00098965,0.00022777,0,4336347,0 NINJASAT,1 58341U 23174CP  24156.77644093  .00022777  00000-0  98965-3 0  9991,2 58341  97.4568 232.1059 0008458 236.1036 123.9396 15.22269139 31861,2023-174CP,58341,6877.135,94.596,504.817,493.183,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/4 21:47,237376,15.22272979,0.0008462,97.4567,232.2364,235.6715,124.3721,0,999,3188,0.00094944,0.00021848,0,4336540,0 NINJASAT,1 58341U 23174CP  24156.90790784  .00021848  00000-0  94944-3 0  9996,2 58341  97.4567 232.2364 0008462 235.6715 124.3721 15.22272979 31888,2023-174CP,58341,6877.123,94.595,504.808,493.169,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/5 4:06,594144,15.222849,0.0008454,97.4567,232.4972,234.9308,125.1135,0,999,3192,0.00099569,0.00022927,0,4336679,0 NINJASAT,1 58341U 23174CP  24157.17084021  .00022927  00000-0  99569-3 0  9993,2 58341  97.4567 232.4972 0008454 234.9308 125.1135 15.22284900 31926,2023-174CP,58341,6877.087,94.595,504.766,493.139,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/5 11:59,9952,15.22298128,0.0008509,97.4568,232.823,233.5593,126.4859,0,999,3197,0.00094491,0.0002176,0,4336988,0 NINJASAT,1 58341U 23174CP  24157.49950243  .00021760  00000-0  94491-3 0  9999,2 58341  97.4568 232.8230 0008509 233.5593 126.4859 15.22298128 31979,2023-174CP,58341,6877.048,94.594,504.764,493.061,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/5 13:33,269440,15.22301132,0.0008513,97.4569,232.8882,233.2724,126.7731,0,999,3198,0.00094334,0.00021725,0,4337216,0 NINJASAT,1 58341U 23174CP  24157.56523460  .00021725  00000-0  94334-3 0  9991,2 58341  97.4569 232.8882 0008513 233.2724 126.7731 15.22301132 31984,2023-174CP,58341,6877.039,94.594,504.758,493.049,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/5 19:52,221856,15.22311605,0.0008489,97.4568,233.149,232.406,127.6406,0,999,3202,0.000913,0.00021029,0,4337305,0 NINJASAT,1 58341U 23174CP  24157.82816229  .00021029  00000-0  91300-3 0  9995,2 58341  97.4568 233.1490 0008489 232.4060 127.6406 15.22311605 32029,2023-174CP,58341,6877.007,94.593,504.71,493.034,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/5 21:27,427776,15.22314441,0.0008515,97.4568,233.2142,232.1384,127.9082,0,999,3203,0.00092146,0.00021227,0,4337549,0 NINJASAT,1 58341U 23174CP  24157.89389384  .00021227  00000-0  92146-3 0  9998,2 58341  97.4568 233.2142 0008515 232.1384 127.9082 15.22314441 32035,2023-174CP,58341,6876.999,94.593,504.719,493.008,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/6 3:45,133952,15.22327471,0.0008533,97.4568,233.4752,231.1336,128.9139,0,999,3207,0.00099336,0.00022903,0,4337693,0 NINJASAT,1 58341U 23174CP  24158.15681868  .00022903  00000-0  99336-3 0  9990,2 58341  97.4568 233.4752 0008533 231.1336 128.9139 15.22327471 32075,2023-174CP,58341,6876.959,94.592,504.692,492.956,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/6 11:39,749696,15.22341879,0.0008582,97.4568,233.801,229.5913,130.4575,0,999,3212,0.00094559,0.00021804,0,4337945,0 NINJASAT,1 58341U 23174CP  24158.48547164  .00021804  00000-0  94559-3 0  9997,2 58341  97.4568 233.8010 0008582 229.5913 130.4575 15.22341879 32128,2023-174CP,58341,6876.916,94.591,504.683,492.879,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/6 13:13,838976,15.22346155,0.0008576,97.4568,233.8662,229.2401,130.8091,0,999,3213,0.00099326,0.00022913,0,4338168,0 NINJASAT,1 58341U 23174CP  24158.55120184  .00022913  00000-0  99326-3 0  9993,2 58341  97.4568 233.8662 0008576 229.2401 130.8091 15.22346155 32133,2023-174CP,58341,6876.903,94.591,504.666,492.87,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/6 14:48,912704,15.22349868,0.000858,97.4568,233.9314,228.9891,131.0604,0,999,3214,0.00099485,0.00022953,0,4338169,0 NINJASAT,1 58341U 23174CP  24158.61693186  .00022953  00000-0  99485-3 0  9997,2 58341  97.4568 233.9314 0008580 228.9891 131.0604 15.22349868 32140,2023-174CP,58341,6876.892,94.591,504.657,492.856,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/7 0:16,208192,15.22363986,0.0008564,97.4566,234.3229,227.4248,132.6267,0,999,3220,0.00088329,0.00020372,0,4338240,0 NINJASAT,1 58341U 23174CP  24159.01131028  .00020372  00000-0  88329-3 0  9992,2 58341  97.4566 234.3229 0008564 227.4248 132.6267 15.22363986 32206,2023-174CP,58341,6876.849,94.59,504.604,492.825,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/7 8:09,133600,15.22378144,0.0008603,97.4565,234.6488,226.2959,133.7565,0,999,3225,0.0008289,0.00019118,0,4338600,0 NINJASAT,1 58341U 23174CP  24159.33995525  .00019118  00000-0  82890-3 0  9990,2 58341  97.4565 234.6488 0008603 226.2959 133.7565 15.22378144 32255,2023-174CP,58341,6876.807,94.589,504.588,492.756,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/7 12:53,964256,15.22389407,0.0008639,97.4564,234.8443,225.4874,134.5657,0,999,3228,0.00099631,0.00023014,0,4338820,0 NINJASAT,1 58341U 23174CP  24159.53714079  .00023014  00000-0  99631-3 0  9996,2 58341  97.4564 234.8443 0008639 225.4874 134.5657 15.22389407 32281,2023-174CP,58341,6876.773,94.588,504.579,492.697,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/7 19:12,543776,15.2240457,0.0008654,97.4563,235.1054,224.3718,135.6825,0,999,3232,0.0011235,0.00025983,0,4338951,0 NINJASAT,1 58341U 23174CP  24159.80005259  .00025983  00000-0  11235-2 0  9999,2 58341  97.4563 235.1054 0008654 224.3718 135.6825 15.22404570 32327,2023-174CP,58341,6876.727,94.587,504.543,492.641,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/7 22:21,255776,15.22411317,0.0008639,97.4562,235.2358,223.8798,136.1753,0,999,3234,0.0011581,0.00026793,0,4339174,0 NINJASAT,1 58341U 23174CP  24159.93150759  .00026793  00000-0  11581-2 0  9993,2 58341  97.4562 235.2358 0008639 223.8798 136.1753 15.22411317 32344,2023-174CP,58341,6876.707,94.587,504.513,492.631,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/8 4:39,574368,15.22423336,0.000865,97.456,235.4967,223.143,136.9129,0,999,3238,0.0010956,0.00025347,0,4339204,0 NINJASAT,1 58341U 23174CP  24160.19441637  .00025347  00000-0  10956-2 0  9990,2 58341  97.4560 235.4967 0008650 223.1430 136.9129 15.22423336 32382,2023-174CP,58341,6876.671,94.586,504.484,492.587,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/8 12:33,363616,15.22440733,0.0008739,97.456,235.8226,221.8609,138.196,0,999,3243,0.0010813,0.00025028,0,4339644,0 NINJASAT,1 58341U 23174CP  24160.52304819  .00025028  00000-0  10813-2 0  9995,2 58341  97.4560 235.8226 0008739 221.8609 138.1960 15.22440733 32438,2023-174CP,58341,6876.618,94.585,504.493,492.474,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/8 14:07,90016,15.22444642,0.0008748,97.4559,235.8878,221.6446,138.4124,0,999,3244,0.0010894,0.0002522,0,4339667,0 NINJASAT,1 58341U 23174CP  24160.58877419  .00025220  00000-0  10894-2 0  9995,2 58341  97.4559 235.8878 0008748 221.6446 138.4124 15.22444642 32445,2023-174CP,58341,6876.606,94.585,504.487,492.456,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/8 20:26,870336,15.22456374,0.0008775,97.4559,236.1489,220.8076,139.2504,0,999,3248,0.0010131,0.00023451,0,4339799,0 NINJASAT,1 58341U 23174CP  24160.85167674  .00023451  00000-0  10131-2 0  9998,2 58341  97.4559 236.1489 0008775 220.8076 139.2504 15.22456374 32487,2023-174CP,58341,6876.571,94.584,504.47,492.402,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/8 22:01,544032,15.22459119,0.0008775,97.4558,236.2142,220.6164,139.4418,0,999,3249,0.001015,0.00023497,0,4340103,0 NINJASAT,1 58341U 23174CP  24160.91740213  .00023497  00000-0  10150-2 0  9992,2 58341  97.4558 236.2142 0008775 220.6164 139.4418 15.22459119 32496,2023-174CP,58341,6876.563,94.584,504.462,492.394,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/9 4:19,113536,15.22470071,0.0008794,97.4558,236.475,219.9065,140.1526,0,999,3253,0.00091494,0.00021174,0,4340240,0 NINJASAT,1 58341U 23174CP  24161.18030224  .00021174  00000-0  91494-3 0  9997,2 58341  97.4558 236.4750 0008794 219.9065 140.1526 15.22470071 32539,2023-174CP,58341,6876.53,94.583,504.442,492.348,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/9 12:12,71616,15.22484866,0.0008876,97.4558,236.8009,218.723,141.3371,0,999,3258,0.00094424,0.00021866,0,4340478,0 NINJASAT,1 58341U 23174CP  24161.50892444  .00021866  00000-0  94424-3 0  9997,2 58341  97.4558 236.8009 0008876 218.7230 141.3371 15.22484866 32585,2023-174CP,58341,6876.485,94.582,504.454,492.247,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/9 13:47,636448,15.22488155,0.0008886,97.4558,236.8661,218.4911,141.5692,0,999,3259,0.00095594,0.00022141,0,4340710,0 NINJASAT,1 58341U 23174CP  24161.57464857  .00022141  00000-0  95594-3 0  9993,2 58341  97.4558 236.8661 0008886 218.4911 141.5692 15.22488155 32597,2023-174CP,58341,6876.475,94.582,504.451,492.23,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/9 20:06,806784,15.22499196,0.0008905,97.4557,237.1272,217.3941,142.6676,0,999,3263,0.0009918,0.00022985,0,4340821,0 NINJASAT,1 58341U 23174CP  24161.83754406  .00022985  00000-0  99180-3 0  9995,2 58341  97.4557 237.1272 0008905 217.3941 142.6676 15.22499196 32637,2023-174CP,58341,6876.442,94.581,504.431,492.184,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/9 21:40,324960,15.22501735,0.0008899,97.4557,237.1924,217.1907,142.8714,0,999,3264,0.001005,0.00023294,0,4341001,0 NINJASAT,1 58341U 23174CP  24161.90326765  .00023294  00000-0  10050-2 0  9998,2 58341  97.4557 237.1924 0008899 217.1907 142.8714 15.22501735 32642,2023-174CP,58341,6876.434,94.581,504.419,492.18,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/10 3:59,249920,15.22513316,0.0008904,97.4556,237.4532,216.409,143.6541,0,999,3268,0.00095766,0.00022198,0,4341115,0 NINJASAT,1 58341U 23174CP  24162.16616030  .00022198  00000-0  95766-3 0  9994,2 58341  97.4556 237.4532 0008904 216.4090 143.6541 15.22513316 32680,2023-174CP,58341,6876.4,94.58,504.387,492.142,0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/6/10 11:52,444224,15.22525745,0.0008959,97.4556,237.779,215.0703,144.9945,0,999,3273,0.00089247,0.00020686,0,4341455,0 NINJASAT,1 58341U 23174CP  24162.49477366  .00020686  00000-0  89247-3 0  9994,2 58341  97.4556 237.7790 0008959 215.0703 144.9945 15.22525745 32732,2023-174CP,58341,6876.362,94.58,504.388,492.067,0
