COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,datetime
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/23 3:49,29376,15.17178722,0.0009927,97.4735,100.0343,359.0971,1.0242,0,999,1157,0.0008142,0.00016146,0,4169046,0 NINJASAT,1 58341U 23174CP  24023.15906284  .00016146  00000-0  81420-3 0  9990,2 58341  97.4735 100.0343 0009927 359.0971   1.0242 15.17178722 11574,2023-174CP,58341,6892.509,94.913,521.216,507.532,0,49:03.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/24 3:33,985184,15.17213401,0.0009834,97.4735,101.0099,355.9159,4.1992,0,999,1172,0.00082447,0.00016367,0,4169737,0 NINJASAT,1 58341U 23174CP  24024.14835631  .00016367  00000-0  82447-3 0  9992,2 58341  97.4735 101.0099 0009834 355.9159   4.1992 15.17213401 11720,2023-174CP,58341,6892.404,94.911,521.047,507.491,0,33:38.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/25 3:18,154240,15.17244223,0.0009775,97.4733,101.9856,352.8665,7.2427,0,999,1187,0.00076525,0.00015197,0,4170655,0 NINJASAT,1 58341U 23174CP  24025.13762910  .00015197  00000-0  76525-3 0  9991,2 58341  97.4733 101.9856 0009775 352.8665   7.2427 15.17244223 11879,2023-174CP,58341,6892.311,94.909,520.913,507.438,0,18:11.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/26 3:02,753408,15.17274893,0.0009685,97.4728,102.9612,349.2852,10.8174,0,999,1202,0.00089036,0.00017714,0,4171387,0 NINJASAT,1 58341U 23174CP  24026.12688372  .00017714  00000-0  89036-3 0  9998,2 58341  97.4728 102.9612 0009685 349.2852  10.8174 15.17274893 12025,2023-174CP,58341,6892.218,94.907,520.758,507.408,0,02:42.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/27 4:22,684704,15.17301377,0.00096,97.4722,104.002,345.118,14.9769,0,999,1218,0.00072603,0.00014436,0,4172177,0 NINJASAT,1 58341U 23174CP  24027.18206811  .00014436  00000-0  72603-3 0  9999,2 58341  97.4722 104.0020 0009600 345.1180  14.9769 15.17301377 12181,2023-174CP,58341,6892.138,94.905,520.619,507.386,0,22:10.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/28 4:06,68064,15.1732959,0.0009545,97.4717,104.9774,341.2926,18.7955,0,999,1233,0.0007731,0.00015391,0,4173028,0 NINJASAT,1 58341U 23174CP  24028.17128551  .00015391  00000-0  77310-3 0  9994,2 58341  97.4717 104.9774 0009545 341.2926  18.7955 15.17329590 12336,2023-174CP,58341,6892.052,94.904,520.496,507.339,0,06:39.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/29 10:10,754336,15.17366831,0.0009467,97.4714,106.2131,336.7995,23.281,0,999,1252,0.00084833,0.00016916,0,4174122,0 NINJASAT,1 58341U 23174CP  24029.42426799  .00016916  00000-0  84833-3 0  9990,2 58341  97.4714 106.2131 0009467 336.7995  23.2810 15.17366831 12524,2023-174CP,58341,6891.939,94.901,520.329,507.28,0,10:56.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/30 3:35,15392,15.17387647,0.0009404,97.4713,106.9286,334.3226,25.754,0,999,1263,0.00076062,0.00015165,0,4174588,0 NINJASAT,1 58341U 23174CP  24030.14966453  .00015165  00000-0  76062-3 0  9997,2 58341  97.4713 106.9286 0009404 334.3226  25.7540 15.17387647 12630,2023-174CP,58341,6891.876,94.9,520.222,507.26,0,35:31.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/1/31 3:19,530112,15.17414262,0.0009312,97.4712,107.9043,330.9631,29.1084,0,999,1278,0.00067175,0.00013392,0,4175514,0 NINJASAT,1 58341U 23174CP  24031.13882558  .00013392  00000-0  67175-3 0  9995,2 58341  97.4712 107.9043 0009312 330.9631  29.1084 15.17414262 12782,2023-174CP,58341,6891.796,94.898,520.078,507.243,0,19:54.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/1 3:04,675392,15.17436412,0.0009221,97.4709,108.8799,327.426,32.6404,0,999,1293,0.00056158,0.00011188,0,4176318,0 NINJASAT,1 58341U 23174CP  24032.12797078  .00011188  00000-0  56158-3 0  9997,2 58341  97.4709 108.8799 0009221 327.4260  32.6404 15.17436412 12937,2023-174CP,58341,6891.729,94.897,519.949,507.239,0,04:16.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/2 4:23,935936,15.17460221,0.0009184,97.4707,109.9208,323.0903,36.9698,0,999,1309,0.00057818,0.00011529,0,4177128,0 NINJASAT,1 58341U 23174CP  24033.18304324  .00011529  00000-0  57818-3 0  9995,2 58341  97.4707 109.9208 0009184 323.0903  36.9698 15.17460221 13091,2023-174CP,58341,6891.657,94.895,519.851,507.192,0,23:34.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/3 4:07,560064,15.17481077,0.0009151,97.4706,110.8966,318.9282,41.1262,0,999,1324,0.00055374,0.00011045,0,4178072,0 NINJASAT,1 58341U 23174CP  24034.17215926  .00011045  00000-0  55374-3 0  9992,2 58341  97.4706 110.8966 0009151 318.9282  41.1262 15.17481077 13243,2023-174CP,58341,6891.593,94.894,519.765,507.152,0,07:54.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/4 3:52,876096,15.17507425,0.0009106,97.4707,111.8724,315.0188,45.0307,0,999,1339,0.00068794,0.00013753,0,4178900,0 NINJASAT,1 58341U 23174CP  24035.16126014  .00013753  00000-0  68794-3 0  9999,2 58341  97.4707 111.8724 0009106 315.0188  45.0307 15.17507425 13395,2023-174CP,58341,6891.514,94.892,519.654,507.103,0,52:12.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/5 3:36,605824,15.17537937,0.0009026,97.471,112.8482,311.5073,48.5385,0,999,1354,0.00078304,0.00015681,0,4179739,0 NINJASAT,1 58341U 23174CP  24036.15034266  .00015681  00000-0  78304-3 0  9996,2 58341  97.4710 112.8482 0009026 311.5073  48.5385 15.17537937 13548,2023-174CP,58341,6891.421,94.891,519.507,507.066,0,36:29.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/6 3:20,570400,15.17569779,0.0008956,97.4712,113.8241,308.077,51.9655,0,999,1369,0.00080812,0.00016201,0,4180564,0 NINJASAT,1 58341U 23174CP  24037.13940475  .00016201  00000-0  80812-3 0  9999,2 58341  97.4712 113.8241 0008956 308.0770  51.9655 15.17569779 13693,2023-174CP,58341,6891.325,94.889,519.362,507.018,0,20:44.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/7 4:39,454464,15.17605425,0.0008882,97.4711,114.865,304.0303,56.0086,0,999,1385,0.00081322,0.00016321,0,4181504,0 NINJASAT,1 58341U 23174CP  24038.19438026  .00016321  00000-0  81322-3 0  9990,2 58341  97.4711 114.8650 0008882 304.0303  56.0086 15.17605425 13854,2023-174CP,58341,6891.217,94.886,519.203,506.961,0,39:54.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/8 1:14,238656,15.17632097,0.0008894,97.4708,115.7107,300.4809,59.5545,0,999,1398,0.0007883,0.0001583,0,4182409,0 NINJASAT,1 58341U 23174CP  24039.05153054  .00015830  00000-0  78830-3 0  9995,2 58341  97.4708 115.7107 0008894 300.4809  59.5545 15.17632097 13988,2023-174CP,58341,6891.136,94.885,519.13,506.872,0,14:12.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/9 4:08,16128,15.17670596,0.0008922,97.4704,116.8164,295.8178,64.2135,0,999,1415,0.00089378,0.00017982,0,4183285,0 NINJASAT,1 58341U 23174CP  24040.17239602  .00017982  00000-0  89378-3 0  9993,2 58341  97.4704 116.8164 0008922 295.8178  64.2135 15.17670596 14151,2023-174CP,58341,6891.02,94.882,519.033,506.737,0,08:15.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/10 3:52,571040,15.17701066,0.0008919,97.4701,117.792,291.9127,68.1158,0,999,1430,0.00078753,0.00015846,0,4184147,0 NINJASAT,1 58341U 23174CP  24041.16137235  .00015846  00000-0  78753-3 0  9994,2 58341  97.4701 117.7920 0008919 291.9127  68.1158 15.17701066 14307,2023-174CP,58341,6890.928,94.88,518.939,506.647,0,52:22.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/11 3:36,291680,15.17740777,0.000886,97.4697,118.7678,288.2324,71.7945,0,999,1445,0.0010983,0.00022169,0,4185078,0 NINJASAT,1 58341U 23174CP  24042.15032745  .00022169  00000-0  10983-2 0  9990,2 58341  97.4697 118.7678 0008860 288.2324  71.7945 15.17740777 14457,2023-174CP,58341,6890.807,94.878,518.778,506.567,0,36:28.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/12 3:20,828992,15.17775407,0.0008769,97.4693,119.7434,284.5368,75.4893,0,999,1460,0.00094,0.00018974,0,4185907,0 NINJASAT,1 58341U 23174CP  24043.13925728  .00018974  00000-0  94000-3 0  9993,2 58341  97.4693 119.7434 0008769 284.5368  75.4893 15.17775407 14607,2023-174CP,58341,6890.703,94.876,518.61,506.525,0,20:31.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/13 3:04,118176,15.17813715,0.0008763,97.4689,120.7191,280.5424,79.4822,0,999,1475,0.00085261,0.00017219,0,4186804,0 NINJASAT,1 58341U 23174CP  24044.12816109  .00017219  00000-0  85261-3 0  9995,2 58341  97.4689 120.7191 0008763 280.5424  79.4822 15.17813715 14754,2023-174CP,58341,6890.587,94.873,518.49,506.413,0,04:33.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/14 4:23,156128,15.17858782,0.0008829,97.4681,121.7601,276.3564,83.6664,0,999,1491,0.0010969,0.00022216,0,4187831,0 NINJASAT,1 58341U 23174CP  24045.18296477  .00022216  00000-0  10969-2 0  9997,2 58341  97.4681 121.7601 0008829 276.3564  83.6664 15.17858782 14916,2023-174CP,58341,6890.45,94.87,518.399,506.232,0,23:28.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/15 4:07,922272,15.17898567,0.0008865,97.468,122.7357,272.1716,87.8502,0,999,1506,0.0010463,0.00021209,0,4188737,0 NINJASAT,1 58341U 23174CP  24046.17181623  .00021209  00000-0  10463-2 0  9993,2 58341  97.4680 122.7357 0008865 272.1716  87.8502 15.17898567 15066,2023-174CP,58341,6890.33,94.868,518.303,506.086,0,07:24.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/16 3:51,628640,15.17932407,0.0008913,97.468,123.7115,268.409,91.6123,0,999,1521,0.00091037,0.00018456,0,4189743,0 NINJASAT,1 58341U 23174CP  24047.16064385  .00018456  00000-0  91037-3 0  9995,2 58341  97.4680 123.7115 0008913 268.4090  91.6123 15.17932407 15217,2023-174CP,58341,6890.227,94.866,518.234,505.951,0,51:19.6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/17 3:35,352992,15.17966635,0.0008852,97.4681,124.6875,264.4353,95.5871,0,999,1536,0.00082534,0.00016738,0,4190639,0 NINJASAT,1 58341U 23174CP  24048.14944853  .00016738  00000-0  82534-3 0  9994,2 58341  97.4681 124.6875 0008852 264.4353  95.5871 15.17966635 15360,2023-174CP,58341,6890.124,94.864,518.088,505.89,0,35:12.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/18 3:19,122112,15.18001828,0.0008815,97.4683,125.6633,260.482,99.5418,0,999,1551,0.00084093,0.00017074,0,4191633,0 NINJASAT,1 58341U 23174CP  24049.13823058  .00017074  00000-0  84093-3 0  9993,2 58341  97.4683 125.6633 0008815 260.4820  99.5418 15.18001828 15512,2023-174CP,58341,6890.017,94.862,517.956,505.809,0,19:03.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/19 4:37,71488,15.18038889,0.0008815,97.4683,126.7043,256.2497,103.7755,0,999,1567,0.00079984,0.00016252,0,4192504,0 NINJASAT,1 58341U 23174CP  24050.19290592  .00016252  00000-0  79984-3 0  9992,2 58341  97.4683 126.7043 0008815 256.2497 103.7755 15.18038889 15678,2023-174CP,58341,6889.905,94.859,517.844,505.697,0,37:47.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/20 4:21,29504,15.18065253,0.0008897,97.4681,127.6802,252.3296,107.6967,0,999,1582,0.00063491,0.00012891,0,4193474,0 NINJASAT,1 58341U 23174CP  24051.18164386  .00012891  00000-0  63491-3 0  9994,2 58341  97.4681 127.6802 0008897 252.3296 107.6967 15.18065253 15823,2023-174CP,58341,6889.825,94.858,517.82,505.56,0,21:34.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/21 4:05,482432,15.18093695,0.0008993,97.468,128.6561,248.5658,111.4617,0,999,1597,0.00070034,0.00014241,0,4194267,0 NINJASAT,1 58341U 23174CP  24052.17036438  .00014241  00000-0  70034-3 0  9992,2 58341  97.4680 128.6561 0008993 248.5658 111.4617 15.18093695 15973,2023-174CP,58341,6889.739,94.856,517.8,505.408,0,05:19.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/22 3:49,386208,15.181202,0.0009029,97.468,129.632,244.6866,115.3433,0,999,1612,0.00064583,0.00013135,0,4195262,0 NINJASAT,1 58341U 23174CP  24053.15906697  .00013135  00000-0  64583-3 0  9997,2 58341  97.4680 129.6320 0009029 244.6866 115.3433 15.18120200 16126,2023-174CP,58341,6889.659,94.854,517.745,505.303,0,49:03.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/23 3:32,785760,15.18146686,0.0009018,97.468,130.6077,240.7377,119.2956,0,999,1627,0.0006125,0.00012462,0,4196063,0 NINJASAT,1 58341U 23174CP  24054.14775215  .00012462  00000-0  61250-3 0  9997,2 58341  97.4680 130.6077 0009018 240.7377 119.2956 15.18146686 16274,2023-174CP,58341,6889.579,94.852,517.657,505.231,0,32:45.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/24 4:51,342240,15.181755,0.0009007,97.4676,131.6484,236.5152,123.5221,0,999,1643,0.00061394,0.00012502,0,4196996,0 NINJASAT,1 58341U 23174CP  24055.20233035  .00012502  00000-0  61394-3 0  9998,2 58341  97.4676 131.6484 0009007 236.5152 123.5221 15.18175500 16432,2023-174CP,58341,6889.492,94.851,517.562,505.151,0,51:21.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/25 10:54,912256,15.18211364,0.0009097,97.467,132.8843,231.6328,128.4089,0,999,1662,0.00075681,0.0001545,0,4198105,0 NINJASAT,1 58341U 23174CP  24056.45461704  .00015450  00000-0  75681-3 0  9991,2 58341  97.4670 132.8843 0009097 231.6328 128.4089 15.18211364 16624,2023-174CP,58341,6889.383,94.848,517.516,504.981,0,54:38.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/26 4:18,322144,15.1823667,0.0009172,97.4666,133.5998,229.1848,130.8591,0,999,1673,0.00083904,0.00017152,0,4198791,0 NINJASAT,1 58341U 23174CP  24057.17961021  .00017152  00000-0  83904-3 0  9996,2 58341  97.4666 133.5998 0009172 229.1848 130.8591 15.18236670 16735,2023-174CP,58341,6889.307,94.847,517.491,504.853,0,18:38.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/27 4:02,150976,15.182664,0.0009281,97.4661,134.5756,225.6979,134.3495,0,999,1688,0.00075653,0.00015469,0,4199577,0 NINJASAT,1 58341U 23174CP  24058.16821934  .00015469  00000-0  75653-3 0  9995,2 58341  97.4661 134.5756 0009281 225.6979 134.3495 15.18266400 16882,2023-174CP,58341,6889.217,94.845,517.476,504.688,0,02:14.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/28 3:45,423744,15.18292647,0.0009338,97.4659,135.5514,221.861,138.1911,0,999,1703,0.00066622,0.00013621,0,4200553,0 NINJASAT,1 58341U 23174CP  24059.15681046  .00013621  00000-0  66622-3 0  9997,2 58341  97.4659 135.5514 0009338 221.8610 138.1911 15.18292647 17030,2023-174CP,58341,6889.137,94.843,517.436,504.569,0,45:48.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/2/29 3:29,327072,15.18315003,0.0009364,97.4658,136.5273,217.9406,142.1169,0,999,1718,0.00055144,0.00011267,0,4201427,0 NINJASAT,1 58341U 23174CP  24060.14538573  .00011267  00000-0  55144-3 0  9995,2 58341  97.4658 136.5273 0009364 217.9406 142.1169 15.18315003 17188,2023-174CP,58341,6889.07,94.842,517.386,504.484,0,29:21.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/1 3:12,987968,15.18336845,0.0009415,97.4655,137.5031,214.1395,145.9234,0,999,1733,0.00053142,0.00010862,0,4202366,0 NINJASAT,1 58341U 23174CP  24061.13394662  .00010862  00000-0  53142-3 0  9990,2 58341  97.4655 137.5031 0009415 214.1395 145.9234 15.18336845 17339,2023-174CP,58341,6889.004,94.841,517.355,504.383,0,12:53.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/2 2:56,319168,15.18361318,0.000947,97.4652,138.479,210.8604,149.2074,0,999,1748,0.00057432,0.00011754,0,4203641,0 NINJASAT,1 58341U 23174CP  24062.12249212  .00011754  00000-0  57432-3 0  9997,2 58341  97.4652 138.4790 0009470 210.8604 149.2074 15.18361318 17483,2023-174CP,58341,6888.93,94.839,517.319,504.271,0,56:23.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/3 4:14,45248,15.18389829,0.0009583,97.4652,139.5202,207.0778,152.9958,0,999,1764,0.00061572,0.00012618,0,4205058,0 NINJASAT,1 58341U 23174CP  24063.17692182  .00012618  00000-0  61572-3 0  9991,2 58341  97.4652 139.5202 0009583 207.0778 152.9958 15.18389829 17645,2023-174CP,58341,6888.843,94.837,517.31,504.107,0,14:46.0
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/4 3:58,59552,15.18434178,0.0009694,97.4651,140.4962,203.7963,156.2824,0,999,1779,0.0011772,0.00024256,0,4206581,0 NINJASAT,1 58341U 23174CP  24064.16542893  .00024256  00000-0  11772-2 0  9991,2 58341  97.4651 140.4962 0009694 203.7963 156.2824 15.18434178 17793,2023-174CP,58341,6888.709,94.835,517.252,503.896,0,58:13.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/5 3:41,188608,15.1845831,0.0009762,97.4654,141.4721,200.057,160.0281,0,999,1794,0.00068024,0.00013978,0,4208707,0 NINJASAT,1 58341U 23174CP  24065.15391422  .00013978  00000-0  68024-3 0  9993,2 58341  97.4654 141.4721 0009762 200.0570 160.0281 15.18458310 17941,2023-174CP,58341,6888.636,94.833,517.226,503.777,0,41:38.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/6 3:25,267392,15.18493372,0.0009818,97.4656,142.448,196.2517,163.8404,0,999,1809,0.00073491,0.00015125,0,4210439,0 NINJASAT,1 58341U 23174CP  24066.14237578  .00015125  00000-0  73491-3 0  9994,2 58341  97.4656 142.4480 0009818 196.2517 163.8404 15.18493372 18097,2023-174CP,58341,6888.53,94.831,517.158,503.632,0,25:01.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/7 4:43,115520,15.18522075,0.0009878,97.4656,143.489,192.351,167.7484,0,999,1825,0.00061645,0.00012683,0,4211952,0 NINJASAT,1 58341U 23174CP  24067.19671430  .00012683  00000-0  61645-3 0  9993,2 58341  97.4656 143.4890 0009878 192.3510 167.7484 15.18522075 18251,2023-174CP,58341,6888.444,94.829,517.113,503.504,0,43:16.1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/8 1:16,377792,15.18547689,0.0009962,97.4653,144.3348,189.4921,170.6126,0,999,1838,0.00070616,0.00014553,0,4212837,0 NINJASAT,1 58341U 23174CP  24068.05334928  .00014553  00000-0  70616-3 0  9993,2 58341  97.4653 144.3348 0009962 189.4921 170.6126 15.18547689 18381,2023-174CP,58341,6888.366,94.827,517.093,503.369,0,16:49.4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/9 4:09,155808,15.18578646,0.001006,97.4649,145.4407,186.0562,174.0552,0,999,1855,0.00066529,0.00013718,0,4215387,0 NINJASAT,1 58341U 23174CP  24069.17354347  .00013718  00000-0  66529-3 0  9994,2 58341  97.4649 145.4407 0010060 186.0562 174.0552 15.18578646 18556,2023-174CP,58341,6888.272,94.826,517.067,503.208,0,09:54.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/10 3:53,749408,15.18608875,0.0010147,97.4646,146.4164,182.837,177.2808,0,999,1870,0.00071692,0.00014803,0,4217185,0 NINJASAT,1 58341U 23174CP  24070.16192997  .00014803  00000-0  71692-3 0  9999,2 58341  97.4646 146.4164 0010147 182.8370 177.2808 15.18608875 18705,2023-174CP,58341,6888.181,94.824,517.035,503.057,0,53:10.7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/11 3:36,770528,15.18636459,0.0010217,97.4644,147.3923,179.219,180.9062,0,999,1885,0.00067466,0.00013936,0,4218996,0 NINJASAT,1 58341U 23174CP  24071.15029827  .00013936  00000-0  67466-3 0  9990,2 58341  97.4644 147.3923 0010217 179.2190 180.9062 15.18636459 18852,2023-174CP,58341,6888.098,94.822,517,502.925,0,36:25.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/12 3:19,291744,15.18661383,0.0010313,97.464,148.3681,175.6559,184.4766,0,999,1900,0.00059313,0.0001225,0,4220708,0 NINJASAT,1 58341U 23174CP  24072.13864921  .00012250  00000-0  59313-3 0  9991,2 58341  97.4640 148.3681 0010313 175.6559 184.4766 15.18661383 19008,2023-174CP,58341,6888.022,94.82,516.991,502.784,0,19:39.3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/13 4:37,204736,15.18686183,0.0010393,97.4634,149.4091,172.0707,188.0693,0,999,1916,0.00053406,0.0001103,0,4222170,0 NINJASAT,1 58341U 23174CP  24073.19287274  .00011030  00000-0  53406-3 0  9990,2 58341  97.4634 149.4091 0010393 172.0707 188.0693 15.18686183 19163,2023-174CP,58341,6887.947,94.819,516.971,502.654,0,37:44.2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/14 4:20,826368,15.18712857,0.001046,97.4629,150.3851,169.0792,191.0671,0,999,1931,0.00058674,0.00012136,0,4224057,0 NINJASAT,1 58341U 23174CP  24074.18119012  .00012136  00000-0  58674-3 0  9994,2 58341  97.4629 150.3851 0010460 169.0792 191.0671 15.18712857 19312,2023-174CP,58341,6887.867,94.817,516.936,502.527,0,20:54.8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/15 4:04,901440,15.18742411,0.0010515,97.4626,151.361,166.2224,193.9299,0,999,1946,0.00068791,0.00014256,0,4225791,0 NINJASAT,1 58341U 23174CP  24075.16948960  .00014256  00000-0  68791-3 0  9991,2 58341  97.4626 151.3610 0010515 166.2224 193.9299 15.18742411 19465,2023-174CP,58341,6887.777,94.815,516.885,502.4,0,04:03.9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/16 3:47,457600,15.18767297,0.0010583,97.4627,152.3369,162.8792,197.2801,0,999,1961,0.0005807,0.00012029,0,4227332,0 NINJASAT,1 58341U 23174CP  24076.15777150  .00012029  00000-0  58070-3 0  9997,2 58341  97.4627 152.3369 0010583 162.8792 197.2801 15.18767297 19617,2023-174CP,58341,6887.702,94.814,516.856,502.278,0,47:11.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/17 3:30,543232,15.18792923,0.0010676,97.4628,153.3129,159.4861,200.6804,0,999,1976,0.00055569,0.00011516,0,4229163,0 NINJASAT,1 58341U 23174CP  24077.14603638  .00011516  00000-0  55569-3 0  9996,2 58341  97.4628 153.3129 0010676 159.4861 200.6804 15.18792923 19767,2023-174CP,58341,6887.625,94.812,516.843,502.136,0,30:17.5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,58341,NINJASAT,PAYLOAD,U,23174CP,2024/3/18 4:48,576544,15.18816943,0.0010752,97.4629,154.3539,155.85,204.3241,0,999,1992,0.00048712,0.00010092,0,4230802,0 NINJASAT,1 58341U 23174CP  24078.20016871  .00010092  00000-0  48712-3 0  9991,2 58341  97.4629 154.3539 0010752 155.8500 204.3241 15.18816943 19922,2023-174CP,58341,6887.552,94.811,516.822,502.011,0,48:14.6
