datetime,gps_lat_deg,tle_lat_deg,delta_h_old,alpha_geoid,delta_h_degeoided
2024-07-11 02:42:44+00:00,14.314847946166992,14.394833326735869,0.03563519127146719,-0.03789995956685743,0.07353515083832463
2024-07-11 02:52:44+00:00,52.0218162536621,52.0990470339975,0.15782250047413982,-0.034499842352488486,0.1923223428266283
2024-07-11 03:02:44+00:00,82.55653381347656,82.54947195936823,0.21120837576017948,0.004299998807255179,0.2069083769529243
2024-07-11 03:12:44+00:00,50.632057189941406,50.62063688050689,0.13360998256030143,-0.006299970738837146,0.13990995329913858
2024-07-11 03:22:45+00:00,12.83730697631836,12.762882927781815,0.032917816976805625,0.003099997094068385,0.02981781988273724
2024-07-11 03:32:45+00:00,-25.133346557617188,-25.207920184739173,-0.12041900703934516,-0.039899887726278394,-0.08051911931306677
2024-07-11 03:42:45+00:00,-62.41461944580078,-62.48747173152047,-0.1417416231251991,0.009299969901803706,-0.15104159302700282
2024-07-11 03:52:45+00:00,-76.70978546142578,-76.64464811932304,-0.13402738304830564,-0.011999988384559401,-0.12202739466374624
2024-07-11 04:02:45+00:00,-40.71427917480469,-40.636238187695014,-0.0036938556822860846,0.010599950431242178,-0.014293806113528262
2024-07-11 04:12:45+00:00,-2.9682366847991943,-2.889967859778689,0.11768078081058775,0.0012999998834857251,0.11638078092710202
2024-07-11 04:22:45+00:00,34.93328094482422,35.00893284128306,0.19656800698612642,-0.028399878461641492,0.2249678854477679
2024-07-11 04:32:45+00:00,71.83431243896484,71.90073277432249,0.21238960208575008,-0.018099969436661922,0.230489571522412
2024-07-11 04:42:45+00:00,67.44340515136719,67.37502432318226,0.11913215801814658,-0.01779995570996107,0.13693211372810765
2024-07-11 04:52:46+00:00,30.121559143066406,30.04987491708806,-0.06568879777205439,-0.034099874008461484,-0.0315889237635929
2024-07-11 05:02:46+00:00,-7.870203495025635,-7.944032280543908,-0.31174354699487594,-0.0810999696923318,-0.23064357730254414
2024-07-11 05:12:46+00:00,-45.6025848388672,-45.6785481411778,-0.32920554154952697,0.02969985744311998,-0.35890539899264695
2024-07-11 05:22:46+00:00,-80.41074371337889,-80.45988442824017,-0.29434949584810965,0.003299998230431811,-0.29764949407854147
2024-07-11 05:32:46+00:00,-57.62163543701172,-57.5403442534454,-0.09273416245196131,-0.010199959527199098,-0.08253420292476221
2024-07-11 05:42:46+00:00,-20.225418090820312,-20.142588409486443,0.1648225202707181,-0.0032999932673192234,0.1681225135380373
2024-07-11 05:52:46+00:00,17.696399688720703,17.77623180503745,0.31446451749707194,-0.03659993923429283,0.35106445673136477
2024-07-11 06:02:46+00:00,55.339839935302734,55.41345359143942,0.3638586907463832,-0.01169995005147939,0.3755586407978626
2024-07-11 06:12:46+00:00,81.5574951171875,81.52028212304084,0.24845415677555138,0.002399999108092743,0.24605415766745864
2024-07-11 06:22:46+00:00,47.29094314575195,47.28275713279837,-0.038180235976142285,-0.04119980191717332,0.0030195659410310327
2024-07-11 06:32:47+00:00,9.444941520690918,9.37158545540111,-0.3246694291383392,-0.06519996395218186,-0.2594694651861573
2024-07-11 06:42:47+00:00,-28.49913215637207,-28.57610301289277,-0.412129595458282,0.009199968603752495,-0.4213295640620345
2024-07-11 06:52:47+00:00,-65.6287612915039,-65.70597619302877,-0.3556659885953195,0.02449993306709075,-0.38016592166241026
2024-07-11 07:02:47+00:00,-73.82628631591797,-73.75040454526074,-0.15921050744418608,-0.024599966339337698,-0.13461054110484838
2024-07-11 07:12:47+00:00,-37.380420684814446,-37.296156506414746,0.1620348955557347,-0.011999946175819787,0.17403484173155448
2024-07-11 07:22:47+00:00,0.4123083353042602,0.4940062320176756,0.3988926582351269,-0.010899999607318023,0.4097926578424449
2024-07-11 07:32:47+00:00,38.29541778564453,38.37131182283266,0.4460567602800438,-0.03289985075844015,0.47895661103848397
2024-07-11 07:42:47+00:00,74.85851287841797,74.9204754672451,0.3441958887824512,0.0005999992808938259,0.3435958895015574
2024-07-11 07:52:47+00:00,64.2196273803711,64.1525366503452,0.08822573937322886,-0.0006999978977546562,0.08892573727098352
2024-07-11 08:22:48+00:00,-48.92793655395508,-49.002288498180505,0.15855370834560745,0.03429983667956549,0.12425387166604196
2024-07-11 08:32:48+00:00,-82.09827423095702,-82.12582572914792,-0.1765437410949744,-0.019499993004501448,-0.15704374809047295
2024-07-11 08:42:48+00:00,-54.33771896362305,-54.25738281143216,0.1141756210654421,-0.019499915542837698,0.1336755366082798
2024-07-11 08:52:48+00:00,-16.848405838012695,-16.76888678011977,0.37815589872116107,0.005199992104280682,0.3729559066168804
2024-07-11 09:02:48+00:00,21.08397674560547,21.158657248022312,0.48570813000878843,0.006899985083691718,0.4788081449250967
2024-07-11 09:12:48+00:00,58.64593505859375,58.71373838468829,0.4177466086930508,0.009299964481215284,0.4084466442118355
2024-07-11 09:22:48+00:00,79.5033950805664,79.45638454828679,0.20061782358243363,0.00699999561857112,0.1936178279638625
2024-07-11 09:52:49+00:00,-31.8693962097168,-31.941599794085256,-0.315509623304024,0.022799910793764866,-0.33830953409778886
2024-07-11 10:02:49+00:00,-68.80998992919922,-68.88088347304391,-0.20611958362678706,0.006399986035830807,-0.21251956966261787
2024-07-11 10:12:49+00:00,-70.77460479736328,-70.70407560213131,-0.02233580849315331,-0.05969988919332536,0.03736408070017205
2024-07-11 10:22:49+00:00,-34.02131652832031,-33.94631704261333,0.2933585690361724,0.02069991499047319,0.2726586540456992
2024-07-11 10:32:49+00:00,3.8098182678222656,3.8815954395207504,0.43941373720099364,0.017499998517450877,0.42191373868354276
2024-07-11 10:42:49+00:00,41.66402816772461,41.73046694510611,0.41264796144969296,-0.012099942532586283,0.42474790398227924
2024-07-11 10:52:49+00:00,77.70119476318358,77.75223484089581,0.25658248498712055,0.0016999986119117239,0.2548824863752088
2024-07-11 11:02:49+00:00,60.94822311401367,60.88867474715775,0.06964153881926904,0.045699840418819804,0.02394169840044924
2024-07-11 11:12:49+00:00,23.408275604248047,23.34531026091532,-0.13870764491184673,0.029499924124138488,-0.16820756903598522
2024-07-11 11:22:49+00:00,-14.6546630859375,-14.657316899561584,-0.24374967536186887,0.00879999002245313,-0.252549665384322
2024-07-11 11:32:50+00:00,-52.24932098388672,-52.31656159636498,-0.15583653202793357,0.018499916242035397,-0.17433644826996897
2024-07-11 11:42:50+00:00,-82.55780792236328,-82.5528318944325,-0.019600896317570005,-0.03389999070623162,0.014299094388661615
2024-07-11 11:52:50+00:00,-51.022624969482415,-50.95550281342843,0.19658759641697543,-0.012799941127923375,0.2093875375448988
2024-07-11 12:02:50+00:00,-13.45475959777832,-13.389093609235497,0.3909368328140772,0.06419993365125265,0.32673689916282456
2024-07-11 12:12:50+00:00,24.479869842529297,24.541551021988333,0.389142275526865,0.02659992728240468,0.3625423482444603
2024-07-11 12:22:50+00:00,61.93807601928711,61.99450483989217,0.29165886932514695,0.008499971499986714,0.28315889782516024
2024-07-11 12:32:50+00:00,76.87831115722656,76.83303149135656,0.1660097815001791,0.04169996101245488,0.12430982048772421
2024-07-11 12:42:50+00:00,40.62524032592773,40.570220451085184,0.04272093128747656,0.05909971836445038,-0.016378787076973822
2024-07-11 12:52:50+00:00,2.69968843460083,2.642931404285233,-0.0915295002523635,-0.002299999855495116,-0.08922950039686839
2024-07-11 13:02:50+00:00,-35.24593734741211,-35.241059872221236,-0.11586950690889353,-0.007399968375466415,-0.10846953853342711
2024-07-11 13:12:51+00:00,-71.93498992919922,-71.98909715730193,-0.04138368737130804,0.0060999896477369475,-0.04748367701904499
2024-07-11 13:22:51+00:00,-67.62098693847656,-67.56551418925191,0.010937887707768823,-0.04989988199122308,0.060837769698991906
2024-07-11 13:32:51+00:00,-30.64565658569336,-30.587491979087307,0.15379029444193293,0.011099959259809111,0.14269033518212382
2024-07-11 13:42:51+00:00,7.21567153930664,7.272313243580159,0.2571328400008497,0.06569997728456656,0.19143286271628313
2024-07-11 13:52:51+00:00,45.03171157836913,45.085255731193776,0.23589173945583752,0.00559997275013302,0.2302917667057045
2024-07-11 14:02:51+00:00,80.19525909423827,80.22904432851192,0.1959059399932812,0.003399998228815093,0.19250594176446612
2024-07-11 14:12:51+00:00,57.64351272583008,57.59442397014274,0.150578297400898,0.04419982494528085,0.10637847245561716
2024-07-11 14:22:51+00:00,20.002614974975582,19.952660721028234,-0.016583961219112098,-0.04139991879947047,0.024815957580358372
2024-07-11 14:32:51+00:00,-17.994739532470703,-18.04528955191319,-0.061620412905540434,0.021699964631807234,-0.08332037753734767
2024-07-11 14:42:51+00:00,-55.56824493408203,-55.55735434100469,-0.12825525959669903,0.0034999852878172533,-0.1317552448845163
2024-07-11 14:52:52+00:00,-81.57395172119139,-81.54810452766013,-0.12331900005665375,-0.04819998117363866,-0.07511901888301509
2024-07-11 15:02:52+00:00,-47.69099044799805,-47.63773871609198,-0.024434626654510794,-0.025099880400375696,0.0006652537458649022
2024-07-11 15:12:52+00:00,-10.057624816894531,-10.003687504462437,0.06530276460034656,0.0038999978751235176,0.061402766725223046
2024-07-11 15:22:52+00:00,27.87165069580078,27.924329096160946,0.07962845602287416,-0.03619988123864459,0.11582833726151875
2024-07-11 15:32:52+00:00,65.19865417480469,65.24753344179896,0.0892584262364835,-0.022999935081315925,0.11225836131779943
2024-07-11 15:42:52+00:00,73.96539306640625,73.91935533692309,0.07669602667192521,0.032699955830139515,0.043996070841785695
2024-07-11 15:52:52+00:00,37.249542236328125,37.19857460617137,-0.06052680172069813,-0.04149981314276374,-0.01902698857793439
2024-07-11 16:02:52+00:00,-0.7045433521270752,-0.7567562851333969,-0.09387578183577716,0.009199999780321377,-0.10307578161609854
2024-07-11 16:12:52+00:00,-38.546436309814446,-38.59921278268452,-0.12274338574297872,-0.0016999922545437585,-0.12104339348843496
2024-07-11 16:22:52+00:00,-74.94268798828125,-74.93437252035002,-0.13030231050743168,-0.0360999545237064,-0.09420235598372528
2024-07-11 16:32:53+00:00,-64.42045593261719,-64.36667036396189,-0.04061486871705711,-0.011599966387620952,-0.029014902329436154
